Date,Adj Close,Close,High,Low,Open,Volume
2015-02-04 00:00:00+00:00,11370.53809,11614.91895,11738.74512,11565.38867,11738.74512,1239793
2015-02-05 00:00:00+00:00,11443.27051,11689.21484,11763.51074,11614.91895,11639.68457,738884
2015-02-06 00:00:00+00:00,11467.51563,11713.98047,11763.51074,11689.21484,11763.51074,461850
2015-02-09 00:00:00+00:00,11443.27051,11689.21484,11813.04102,11689.21484,11813.04102,1533828
2015-02-10 00:00:00+00:00,11419.02637,11664.44922,11713.98047,11639.68457,11689.21484,2440136
2015-02-11 00:00:00+00:00,11516.00293,11763.51074,11763.51074,11689.21484,11713.98047,1168563
2015-02-12 00:00:00+00:00,11588.73535,11837.80664,11936.86816,11837.80664,11862.57227,1756968
2015-02-13 00:00:00+00:00,11637.22363,11887.33691,11936.86816,11837.80664,11887.33691,802850
2015-02-24 00:00:00+00:00,11782.68945,12035.92871,12085.45996,11936.86816,11936.86816,2185026
2015-02-25 00:00:00+00:00,11758.44629,12011.16406,12134.99023,11986.39844,12085.45996,2214724
2015-02-26 00:00:00+00:00,11879.66602,12134.99023,12134.99023,11986.39844,11986.39844,1339366
2015-02-27 00:00:00+00:00,11831.17871,12085.45996,12209.28613,12060.69434,12159.75586,1271694
2015-03-02 00:00:00+00:00,11758.44629,12011.16406,12134.99023,11986.39844,12134.99023,1902937
2015-03-03 00:00:00+00:00,11855.42188,12110.22461,12110.22461,12035.92871,12085.45996,866289
2015-03-04 00:00:00+00:00,12122.1084,12382.64258,12506.46973,12184.52051,12184.52051,4092410
2015-03-05 00:00:00+00:00,12122.1084,12382.64258,12630.2959,12382.64258,12506.46973,1589071
2015-03-06 00:00:00+00:00,12122.1084,12382.64258,12506.46973,12357.87793,12382.64258,1353255
2015-03-09 00:00:00+00:00,11928.1543,12184.52051,12382.64258,12184.52051,12357.87793,3233143
2015-03-10 00:00:00+00:00,12049.37598,12308.34668,12308.34668,12209.28613,12258.81641,1326000
2015-03-11 00:00:00+00:00,12000.8877,12258.81641,12308.34668,12234.05078,12308.34668,1183703
2015-03-12 00:00:00+00:00,11928.1543,12184.52051,12258.81641,12159.75586,12258.81641,1486508
2015-03-13 00:00:00+00:00,11928.1543,12184.52051,12308.34668,12159.75586,12258.81641,1533956
2015-03-16 00:00:00+00:00,11976.64258,12234.05078,12234.05078,12184.52051,12184.52051,866082
2015-03-17 00:00:00+00:00,12122.1084,12382.64258,12506.46973,12258.81641,12258.81641,3018609
2015-03-18 00:00:00+00:00,12025.13184,12283.58203,12382.64258,12283.58203,12382.64258,1285783
2015-03-19 00:00:00+00:00,12000.8877,12258.81641,12382.64258,12258.81641,12357.87793,1019278
2015-03-20 00:00:00+00:00,12073.62012,12333.1123,12357.87793,12234.05078,12258.81641,1861067
2015-03-23 00:00:00+00:00,11976.64258,12234.05078,12357.87793,12234.05078,12333.1123,1109971
2015-03-24 00:00:00+00:00,11903.91113,12159.75586,12258.81641,12085.45996,12258.81641,1813176
2015-03-25 00:00:00+00:00,11928.1543,12184.52051,12258.81641,12134.99023,12258.81641,985809
2015-03-26 00:00:00+00:00,11952.39941,12209.28613,12234.05078,12184.52051,12234.05078,1114738
2015-03-27 00:00:00+00:00,11928.1543,12184.52051,12283.58203,12184.52051,12283.58203,916114
2015-03-30 00:00:00+00:00,11734.20117,11986.39844,12234.05078,11986.39844,12234.05078,1849634
2015-03-31 00:00:00+00:00,11734.20117,11986.39844,12060.69434,11986.39844,11986.39844,1477042
2015-04-01 00:00:00+00:00,11564.49121,11813.04102,12060.69434,11813.04102,12060.69434,1093899
2015-04-02 00:00:00+00:00,11661.46875,11912.10254,12011.16406,11813.04102,11837.80664,1082272
2015-04-03 00:00:00+00:00,11831.17871,12085.45996,12085.45996,11912.10254,12011.16406,672869
2015-04-06 00:00:00+00:00,11758.44629,12011.16406,12159.75586,12011.16406,12085.45996,785885
2015-04-07 00:00:00+00:00,11855.42188,12110.22461,12134.99023,11986.39844,11986.39844,808462
2015-04-08 00:00:00+00:00,11855.42188,12110.22461,12159.75586,12085.45996,12134.99023,773736
2015-04-09 00:00:00+00:00,11855.42188,12110.22461,12134.99023,12011.16406,12110.22461,1045606
2015-04-10 00:00:00+00:00,11928.1543,12184.52051,12234.05078,12085.45996,12110.22461,1393753
2015-04-13 00:00:00+00:00,11928.1543,12184.52051,12234.05078,12159.75586,12184.52051,662455
2015-04-14 00:00:00+00:00,11806.93457,12060.69434,12184.52051,12060.69434,12184.52051,905653
2015-04-15 00:00:00+00:00,11855.42188,12110.22461,12134.99023,12011.16406,12110.22461,1018068
2015-04-16 00:00:00+00:00,11831.17871,12085.45996,12184.52051,12060.69434,12110.22461,617105
2015-04-17 00:00:00+00:00,12364.55078,12630.2959,12754.12207,12110.22461,12110.22461,6047450
2015-04-20 00:00:00+00:00,12243.33008,12506.46973,12630.2959,12357.87793,12630.2959,1448311
2015-04-21 00:00:00+00:00,12122.1084,12382.64258,12630.2959,12382.64258,12506.46973,1065876
2015-04-22 00:00:00+00:00,12122.1084,12382.64258,12630.2959,12382.64258,12382.64258,2352835
2015-04-23 00:00:00+00:00,12243.33008,12506.46973,12630.2959,12333.1123,12506.46973,2589945
2015-04-24 00:00:00+00:00,12243.33008,12506.46973,12630.2959,12382.64258,12506.46973,1083803
2015-04-27 00:00:00+00:00,12485.77246,12754.12207,13001.77539,12630.2959,12754.12207,2571171
2015-05-04 00:00:00+00:00,11976.64258,12234.05078,12877.94824,12134.99023,12754.12207,3304134
2015-05-05 00:00:00+00:00,12122.1084,12382.64258,12506.46973,12184.52051,12234.05078,1875315
2015-05-06 00:00:00+00:00,12025.13184,12283.58203,12506.46973,12283.58203,12382.64258,1641762
2015-05-07 00:00:00+00:00,12097.86523,12357.87793,12506.46973,12283.58203,12333.1123,1064262
2015-05-08 00:00:00+00:00,12097.86523,12357.87793,12506.46973,12357.87793,12357.87793,973450
2015-05-11 00:00:00+00:00,12049.37598,12308.34668,12382.64258,12283.58203,12382.64258,925923
2015-05-12 00:00:00+00:00,11928.1543,12184.52051,12308.34668,12184.52051,12308.34668,1022551
2015-05-13 00:00:00+00:00,11928.1543,12184.52051,12209.28613,12060.69434,12184.52051,1903258
2015-05-14 00:00:00+00:00,11952.39941,12209.28613,12283.58203,12134.99023,12134.99023,1150714
2015-05-15 00:00:00+00:00,11903.91113,12159.75586,12283.58203,12159.75586,12234.05078,980274
2015-05-18 00:00:00+00:00,11831.17871,12085.45996,12184.52051,12085.45996,12134.99023,1991648
2015-05-19 00:00:00+00:00,11928.1543,12184.52051,12184.52051,12060.69434,12060.69434,2044846
2015-05-20 00:00:00+00:00,12364.55078,12630.2959,12630.2959,12258.81641,12283.58203,7635156
2015-05-21 00:00:00+00:00,12728.21484,13001.77539,13125.60156,12506.46973,12630.2959,41700218
2015-05-22 00:00:00+00:00,12606.99219,12877.94824,13125.60156,12877.94824,13001.77539,11625378
2015-05-25 00:00:00+00:00,13091.87695,13373.25391,13373.25391,12877.94824,12877.94824,4821822
2015-05-26 00:00:00+00:00,12849.43555,13125.60156,13373.25391,13125.60156,13249.42773,4092978
2015-05-27 00:00:00+00:00,12728.21484,13001.77539,13249.42773,12877.94824,13001.77539,4912957
2015-05-28 00:00:00+00:00,12657.90625,12929.95605,13072.35645,12844.51563,12958.43555,4067397
2015-05-29 00:00:00+00:00,12546.38184,12816.03516,12958.43555,12787.55566,12958.43555,1256414
2015-06-01 00:00:00+00:00,12351.2168,12616.6748,12787.55566,12616.6748,12787.55566,2625404
2015-06-02 00:00:00+00:00,12183.93066,12445.79395,12616.6748,12445.79395,12616.6748,3423649
2015-06-03 00:00:00+00:00,12323.33496,12588.19434,12759.0752,12417.31445,12445.79395,2311925
2015-06-04 00:00:00+00:00,12379.09863,12645.15527,12673.63477,12588.19434,12588.19434,788293
2015-06-05 00:00:00+00:00,12490.62109,12759.0752,12787.55566,12588.19434,12673.63477,2030818
2015-06-08 00:00:00+00:00,12351.2168,12616.6748,12844.51563,12616.6748,12816.03516,2454200
2015-06-09 00:00:00+00:00,12351.2168,12616.6748,12872.99609,12588.19434,12588.19434,2172600
2015-06-10 00:00:00+00:00,12434.85938,12702.11523,12730.59473,12559.71484,12616.6748,877058
2015-06-11 00:00:00+00:00,12490.62109,12759.0752,12787.55566,12702.11523,12702.11523,1591527
2015-06-12 00:00:00+00:00,12574.26367,12844.51563,12901.47559,12787.55566,12787.55566,7550357
2015-06-15 00:00:00+00:00,12546.38184,12816.03516,12929.95605,12759.0752,12929.95605,1585836
2015-06-16 00:00:00+00:00,12406.97852,12673.63477,12872.99609,12673.63477,12816.03516,1683166
2015-06-17 00:00:00+00:00,12379.09863,12645.15527,12702.11523,12616.6748,12645.15527,1697178
2015-06-18 00:00:00+00:00,12406.97852,12673.63477,12816.03516,12645.15527,12645.15527,4649911
2015-06-19 00:00:00+00:00,12490.62109,12759.0752,12844.51563,12673.63477,12673.63477,3703527
2015-06-22 00:00:00+00:00,12713.66699,12986.91602,13043.87598,12787.55566,12816.03516,4472414
2015-06-23 00:00:00+00:00,12685.78613,12958.43555,13015.39648,12929.95605,12986.91602,2190118
2015-06-24 00:00:00+00:00,12602.14453,12872.99609,12986.91602,12872.99609,12986.91602,3113920
2015-06-25 00:00:00+00:00,12546.38184,12816.03516,12872.99609,12816.03516,12844.51563,2054131
2015-06-26 00:00:00+00:00,12908.83398,13186.27637,13641.95801,12844.51563,12844.51563,14853391
2015-06-29 00:00:00+00:00,13048.2373,13328.67676,13584.99805,13243.23633,13328.67676,3284885
2015-06-30 00:00:00+00:00,12936.71484,13214.75684,13300.19727,13186.27637,13186.27637,3996538
2015-07-01 00:00:00+00:00,13048.2373,13328.67676,13414.11719,13129.31641,13214.75684,7749693
2015-07-02 00:00:00+00:00,13159.76172,13442.59766,13499.55762,13271.7168,13300.19727,3828001
2015-07-03 00:00:00+00:00,13103.99902,13385.63672,13499.55762,13357.15723,13499.55762,2663260
2015-07-06 00:00:00+00:00,13243.40332,13528.03711,13528.03711,13385.63672,13414.11719,3439203
2015-07-07 00:00:00+00:00,13271.28516,13556.51758,13784.3584,13442.59766,13499.55762,3977684
2015-07-08 00:00:00+00:00,13020.35742,13300.19727,13613.47754,13271.7168,13556.51758,8690396
2015-07-09 00:00:00+00:00,13020.35742,13300.19727,13357.15723,13157.79688,13243.23633,5796397
2015-07-10 00:00:00+00:00,12992.47656,13271.7168,13385.63672,13214.75684,13300.19727,2934218
2015-07-13 00:00:00+00:00,13076.11914,13357.15723,13528.03711,13243.23633,13271.7168,5300470
2015-07-14 00:00:00+00:00,13076.11914,13357.15723,13442.59766,13271.7168,13357.15723,2618210
2015-07-15 00:00:00+00:00,12936.71484,13214.75684,13385.63672,13214.75684,13385.63672,2299528
2015-07-16 00:00:00+00:00,12936.71484,13214.75684,13214.75684,13043.87598,13157.79688,2496686
2015-07-17 00:00:00+00:00,12936.71484,13214.75684,13357.15723,13157.79688,13186.27637,2336855
2015-07-20 00:00:00+00:00,12880.95313,13157.79688,13214.75684,13072.35645,13214.75684,1825233
2015-07-21 00:00:00+00:00,12713.66699,12986.91602,13129.31641,12929.95605,13100.83594,3077402
2015-07-22 00:00:00+00:00,12964.59473,13243.23633,13243.23633,12958.43555,12986.91602,1913081
2015-07-23 00:00:00+00:00,13103.99902,13385.63672,13641.95801,13214.75684,13214.75684,8470649
2015-07-24 00:00:00+00:00,13271.28516,13556.51758,13613.47754,13442.59766,13442.59766,4517480
2015-07-27 00:00:00+00:00,13661.61621,13955.23828,14097.63867,13613.47754,13641.95801,6550957
2015-07-28 00:00:00+00:00,13438.57031,13727.39844,13955.23828,13727.39844,13955.23828,2227687
2015-07-29 00:00:00+00:00,13354.92773,13641.95801,13869.79883,13584.99805,13727.39844,3929336
2015-07-30 00:00:00+00:00,13187.64258,13471.07715,13670.4375,13471.07715,13641.95801,3294647
2015-07-31 00:00:00+00:00,13187.64258,13471.07715,13613.47754,13471.07715,13584.99805,1900725
2015-08-03 00:00:00+00:00,12964.59473,13243.23633,13385.63672,13214.75684,13385.63672,4131544
2015-08-04 00:00:00+00:00,13103.99902,13385.63672,13499.55762,13271.7168,13357.15723,1917755
2015-08-05 00:00:00+00:00,13215.52344,13499.55762,13499.55762,13357.15723,13442.59766,1895775
2015-08-06 00:00:00+00:00,13048.2373,13328.67676,13556.51758,13328.67676,13499.55762,2837482
2015-08-07 00:00:00+00:00,13187.64258,13471.07715,13528.03711,13300.19727,13385.63672,2340577
2015-08-10 00:00:00+00:00,13522.21289,13812.83789,13812.83789,13528.03711,13528.03711,4707598
2015-08-11 00:00:00+00:00,13466.4502,13755.87793,13955.23828,13670.4375,13812.83789,3200017
2015-08-12 00:00:00+00:00,13271.28516,13556.51758,13670.4375,13471.07715,13670.4375,4413779
2015-08-13 00:00:00+00:00,13103.99902,13385.63672,13556.51758,13328.67676,13556.51758,5839616
2015-08-14 00:00:00+00:00,13048.2373,13328.67676,13471.07715,13243.23633,13357.15723,2957988
2015-08-17 00:00:00+00:00,12880.95313,13157.79688,13414.11719,13100.83594,13328.67676,2865646
2015-08-18 00:00:00+00:00,12992.47656,13271.7168,13300.19727,13100.83594,13157.79688,2639415
2015-08-19 00:00:00+00:00,12853.07227,13129.31641,13243.23633,12958.43555,13072.35645,3022283
2015-08-20 00:00:00+00:00,12685.78613,12958.43555,13157.79688,12929.95605,13157.79688,2515557
2015-08-21 00:00:00+00:00,12602.14453,12872.99609,12872.99609,12531.23438,12844.51563,4283513
2015-08-24 00:00:00+00:00,11821.48047,12075.55371,12702.11523,12047.07324,12645.15527,7471605
2015-08-25 00:00:00+00:00,11960.88574,12217.9541,12388.83398,11961.63281,11961.63281,6608881
2015-08-26 00:00:00+00:00,12295.45508,12559.71484,12673.63477,12246.43359,12246.43359,3513533
2015-08-27 00:00:00+00:00,12351.2168,12616.6748,12702.11523,12531.23438,12559.71484,2605252
2015-08-28 00:00:00+00:00,12462.74023,12730.59473,12759.0752,12616.6748,12702.11523,3102374
2015-08-31 00:00:00+00:00,12323.33496,12588.19434,12759.0752,12559.71484,12673.63477,1347037
2015-09-01 00:00:00+00:00,12295.45508,12559.71484,12645.15527,12502.75488,12645.15527,1262594
2015-09-03 00:00:00+00:00,12183.93066,12445.79395,12559.71484,12445.79395,12502.75488,1970843
2015-09-04 00:00:00+00:00,12211.8125,12474.27441,12559.71484,12417.31445,12445.79395,702797
2015-09-07 00:00:00+00:00,12156.05078,12417.31445,12531.23438,12360.35449,12531.23438,503955
2015-09-08 00:00:00+00:00,12239.69336,12502.75488,12559.71484,12388.83398,12388.83398,685031
2015-09-09 00:00:00+00:00,12295.45508,12559.71484,12645.15527,12559.71484,12616.6748,1234893
2015-09-10 00:00:00+00:00,12323.33496,12588.19434,12588.19434,12502.75488,12559.71484,803468
2015-09-11 00:00:00+00:00,12267.57324,12531.23438,12645.15527,12531.23438,12645.15527,626287
2015-09-14 00:00:00+00:00,12183.93066,12445.79395,12531.23438,12445.79395,12531.23438,1686293
2015-09-15 00:00:00+00:00,12183.93066,12445.79395,12502.75488,12388.83398,12417.31445,671127
2015-09-16 00:00:00+00:00,12183.93066,12445.79395,12502.75488,12417.31445,12445.79395,434401
2015-09-17 00:00:00+00:00,12211.8125,12474.27441,12531.23438,12445.79395,12445.79395,428291
2015-09-18 00:00:00+00:00,12434.85938,12702.11523,12787.55566,12559.71484,12702.11523,2822772
2015-09-21 00:00:00+00:00,12685.78613,12958.43555,12958.43555,12673.63477,12673.63477,1926602
2015-09-22 00:00:00+00:00,12602.14453,12872.99609,12986.91602,12844.51563,12958.43555,1016175
2015-09-23 00:00:00+00:00,12518.50195,12787.55566,12929.95605,12787.55566,12844.51563,1572528
2015-09-24 00:00:00+00:00,12574.26367,12844.51563,12901.47559,12759.0752,12759.0752,1009363
2015-09-25 00:00:00+00:00,12518.50195,12787.55566,12872.99609,12759.0752,12872.99609,910384
2015-09-28 00:00:00+00:00,12406.97852,12673.63477,12816.03516,12673.63477,12787.55566,939527
2015-09-29 00:00:00+00:00,12406.97852,12673.63477,12673.63477,12616.6748,12673.63477,988964
2015-09-30 00:00:00+00:00,12406.97852,12673.63477,12759.0752,12616.6748,12759.0752,7583083
2015-10-01 00:00:00+00:00,12434.85938,12702.11523,12730.59473,12645.15527,12673.63477,1692189
2015-10-02 00:00:00+00:00,12434.85938,12702.11523,12759.0752,12673.63477,12702.11523,989390
2015-10-05 00:00:00+00:00,12546.38184,12816.03516,12844.51563,12702.11523,12730.59473,1342825
2015-10-06 00:00:00+00:00,12825.19141,13100.83594,13157.79688,12929.95605,12986.91602,3314311
2015-10-07 00:00:00+00:00,12602.14453,12872.99609,13157.79688,12816.03516,13157.79688,1185559
2015-10-08 00:00:00+00:00,12769.42969,13043.87598,13043.87598,12872.99609,12872.99609,1162313
2015-10-09 00:00:00+00:00,12769.42969,13043.87598,13214.75684,13043.87598,13100.83594,2735060
2015-10-12 00:00:00+00:00,12769.42969,13043.87598,13072.35645,13015.39648,13015.39648,1455782
2015-10-13 00:00:00+00:00,12685.78613,12958.43555,13043.87598,12929.95605,13043.87598,1046760
2015-10-14 00:00:00+00:00,13020.35742,13300.19727,13641.95801,13271.7168,13385.63672,10803299
2015-10-15 00:00:00+00:00,12992.47656,13271.7168,13357.15723,13243.23633,13357.15723,1498372
2015-10-16 00:00:00+00:00,13020.35742,13300.19727,13357.15723,13300.19727,13300.19727,2031657
2015-10-19 00:00:00+00:00,13131.88086,13414.11719,13613.47754,13300.19727,13300.19727,4903349
2015-10-20 00:00:00+00:00,13187.64258,13471.07715,13641.95801,13385.63672,13414.11719,6911245
2015-10-21 00:00:00+00:00,13103.99902,13385.63672,13556.51758,13385.63672,13556.51758,2470243
2015-10-22 00:00:00+00:00,13076.11914,13357.15723,13414.11719,13328.67676,13328.67676,1662980
2015-10-23 00:00:00+00:00,13131.88086,13414.11719,13499.55762,13385.63672,13442.59766,2526951
2015-10-26 00:00:00+00:00,13271.28516,13556.51758,13812.83789,13528.03711,13528.03711,9238380
2015-10-27 00:00:00+00:00,13382.80762,13670.4375,13755.87793,13499.55762,13499.55762,4723398
2015-10-28 00:00:00+00:00,13605.85547,13898.27832,13926.75879,13698.91797,13698.91797,9385854
2015-10-29 00:00:00+00:00,13745.25879,14040.67871,14154.59961,13983.71875,14040.67871,6483824
2015-10-30 00:00:00+00:00,13745.25879,14040.67871,14097.63867,13926.75879,14069.15918,3524701
2015-11-02 00:00:00+00:00,13801.02051,14097.63867,14524.83984,14040.67871,14069.15918,9902317
2015-11-03 00:00:00+00:00,14637.44531,14952.04102,14952.04102,14211.55957,14240.03906,13408839
2015-11-04 00:00:00+00:00,14498.04199,14809.64063,15236.8418,14809.64063,15094.44141,14895209
2015-11-05 00:00:00+00:00,14916.25488,15236.8418,15236.8418,14667.24023,14667.24023,10385109
2015-11-06 00:00:00+00:00,14637.44531,14952.04102,15521.64258,14809.64063,15236.8418,12837560
2015-11-09 00:00:00+00:00,14358.6377,14667.24023,14952.04102,14667.24023,14809.64063,7146566
2015-11-10 00:00:00+00:00,14219.2334,14524.83984,14809.64063,14382.43945,14667.24023,7197689
2015-11-11 00:00:00+00:00,14079.8291,14382.43945,14809.64063,14382.43945,14382.43945,6709347
2015-11-12 00:00:00+00:00,14776.85059,15094.44141,15236.8418,14382.43945,14524.83984,12582119
2015-11-13 00:00:00+00:00,15195.06348,15521.64258,15521.64258,14952.04102,15094.44141,9759727
2015-11-16 00:00:00+00:00,15055.6582,15379.24219,15664.04297,15094.44141,15379.24219,8817388
2015-11-17 00:00:00+00:00,14498.04199,14809.64063,15379.24219,14809.64063,15236.8418,7503447
2015-11-18 00:00:00+00:00,14498.04199,14809.64063,15094.44141,14667.24023,14667.24023,4799383
2015-11-19 00:00:00+00:00,14358.6377,14667.24023,15094.44141,14667.24023,14809.64063,3954055
2015-11-20 00:00:00+00:00,14219.2334,14524.83984,14809.64063,14524.83984,14524.83984,6218025
2015-11-23 00:00:00+00:00,13801.02051,14097.63867,14667.24023,14097.63867,14524.83984,7320304
2015-11-24 00:00:00+00:00,13689.49805,13983.71875,14154.59961,13784.3584,14154.59961,10043188
2015-11-25 00:00:00+00:00,13940.4248,14240.03906,14382.43945,13812.83789,14040.67871,4748609
2015-11-26 00:00:00+00:00,13661.61621,13955.23828,14240.03906,13955.23828,14183.0791,2726073
2015-11-27 00:00:00+00:00,13633.73633,13926.75879,14211.55957,13926.75879,14012.19922,5339373
2015-11-30 00:00:00+00:00,13466.4502,13755.87793,13955.23828,13755.87793,13955.23828,3994367
2015-12-01 00:00:00+00:00,13438.57031,13727.39844,13898.27832,13698.91797,13841.31836,2298968
2015-12-02 00:00:00+00:00,13494.33105,13784.3584,13869.79883,13727.39844,13727.39844,2443559
2015-12-03 00:00:00+00:00,13522.21289,13812.83789,13869.79883,13755.87793,13812.83789,1452026
2015-12-04 00:00:00+00:00,13354.92773,13641.95801,13812.83789,13584.99805,13812.83789,3024281
2015-12-07 00:00:00+00:00,13243.40332,13528.03711,13670.4375,13528.03711,13613.47754,3132919
2015-12-08 00:00:00+00:00,13661.61621,13955.23828,13983.71875,13414.11719,13471.07715,4029722
