Date,Adj Close,Close,High,Low,Open,Volume
2015-03-20 00:00:00+00:00,3381.283691,3518.928955,3518.928955,3477.771729,3477.771729,1535319
2015-03-23 00:00:00+00:00,3341.736328,3477.771729,3498.350342,3477.771729,3498.350342,327545
2015-03-24 00:00:00+00:00,3321.962891,3457.193359,3477.771729,3436.614746,3477.771729,5540748
2015-03-25 00:00:00+00:00,3361.51001,3498.350342,3498.350342,3457.193359,3457.193359,1172727
2015-03-26 00:00:00+00:00,3361.51001,3498.350342,3518.928955,3477.771729,3498.350342,1013897
2015-03-27 00:00:00+00:00,3321.962891,3457.193359,3498.350342,3457.193359,3498.350342,1117701
2015-03-30 00:00:00+00:00,3321.962891,3457.193359,3477.771729,3436.614746,3436.614746,909520
2015-03-31 00:00:00+00:00,3302.189209,3436.614746,3477.771729,3436.614746,3457.193359,364923
2015-04-01 00:00:00+00:00,3262.64209,3395.457764,3457.193359,3395.457764,3436.614746,1227858
2015-04-02 00:00:00+00:00,3282.415527,3416.036133,3457.193359,3395.457764,3395.457764,772653
2015-04-03 00:00:00+00:00,3321.962891,3457.193359,3457.193359,3395.457764,3416.036133,248946
2015-04-06 00:00:00+00:00,3321.962891,3457.193359,3457.193359,3436.614746,3457.193359,24473
2015-04-07 00:00:00+00:00,3302.189209,3436.614746,3457.193359,3416.036133,3457.193359,227982
2015-04-08 00:00:00+00:00,3282.415527,3416.036133,3436.614746,3416.036133,3416.036133,295474
2015-04-09 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3374.87915,3416.036133,746068
2015-04-10 00:00:00+00:00,3282.415527,3416.036133,3436.614746,3395.457764,3395.457764,129274
2015-04-13 00:00:00+00:00,3282.415527,3416.036133,3436.614746,3416.036133,3436.614746,179602
2015-04-14 00:00:00+00:00,3282.415527,3416.036133,3416.036133,3374.87915,3395.457764,281149
2015-04-15 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3374.87915,3395.457764,204580
2015-04-16 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3354.300537,3395.457764,401269
2015-04-17 00:00:00+00:00,3282.415527,3416.036133,3416.036133,3374.87915,3395.457764,180004
2015-04-20 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3374.87915,3395.457764,218543
2015-04-21 00:00:00+00:00,3223.094727,3354.300537,3395.457764,3354.300537,3395.457764,254689
2015-04-22 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3354.300537,3354.300537,512568
2015-04-23 00:00:00+00:00,3262.64209,3395.457764,3416.036133,3354.300537,3395.457764,189732
2015-04-24 00:00:00+00:00,3223.094727,3354.300537,3416.036133,3354.300537,3374.87915,149491
2015-04-27 00:00:00+00:00,3321.962891,3457.193359,3477.771729,3436.614746,3436.614746,840838
2015-05-04 00:00:00+00:00,3242.868408,3374.87915,3477.771729,3374.87915,3477.771729,81857
2015-05-05 00:00:00+00:00,3282.415527,3416.036133,3416.036133,3313.143555,3354.300537,235911
2015-05-06 00:00:00+00:00,3282.415527,3416.036133,3457.193359,3374.87915,3416.036133,704561
2015-05-07 00:00:00+00:00,3282.415527,3416.036133,3436.614746,3374.87915,3395.457764,590173
2015-05-08 00:00:00+00:00,3262.64209,3395.457764,3436.614746,3395.457764,3436.614746,832371
2015-05-11 00:00:00+00:00,3282.415527,3416.036133,3436.614746,3395.457764,3416.036133,1020625
2015-05-12 00:00:00+00:00,3282.415527,3416.036133,3416.036133,3354.300537,3395.457764,290073
2015-05-13 00:00:00+00:00,3262.64209,3395.457764,3436.614746,3354.300537,3395.457764,1590331
2015-05-14 00:00:00+00:00,3302.189209,3436.614746,3457.193359,3374.87915,3374.87915,1247952
2015-05-15 00:00:00+00:00,3183.547852,3313.143555,3333.722168,3271.986572,3333.722168,335090
2015-05-18 00:00:00+00:00,3144.000732,3271.986572,3313.143555,3251.407959,3313.143555,1081527
2015-05-19 00:00:00+00:00,3163.77417,3292.564941,3333.722168,3271.986572,3313.143555,181506
2015-05-20 00:00:00+00:00,3183.547852,3313.143555,3374.87915,3271.986572,3271.986572,466841
2015-05-21 00:00:00+00:00,3223.094727,3354.300537,3374.87915,3313.143555,3354.300537,225787
2015-05-22 00:00:00+00:00,3183.547852,3313.143555,3374.87915,3313.143555,3354.300537,679237
2015-05-25 00:00:00+00:00,3282.415527,3416.036133,3416.036133,3354.300537,3374.87915,1948804
2015-05-26 00:00:00+00:00,3460.37793,3601.24292,3601.24292,3395.457764,3416.036133,7835964
2015-05-27 00:00:00+00:00,3559.246094,3704.135742,3724.714111,3539.507324,3601.24292,4052297
2015-05-28 00:00:00+00:00,3776.755371,3930.499512,4053.970703,3662.978516,3704.135742,7704339
2015-05-29 00:00:00+00:00,3816.30249,3971.656494,4012.813721,3909.920898,3909.920898,3915122
2015-06-01 00:00:00+00:00,3974.491211,4136.284668,4239.177246,3909.920898,3909.920898,4889942
2015-06-02 00:00:00+00:00,3855.849854,4012.813721,4177.441895,3992.235107,4136.284668,5927355
2015-06-03 00:00:00+00:00,3895.396973,4053.970703,4074.549316,3992.235107,4012.813721,3721397
2015-06-04 00:00:00+00:00,4053.585693,4218.599121,4362.648438,4033.39209,4053.970703,5474591
2015-06-05 00:00:00+00:00,4271.095215,4444.962891,4465.541504,4218.599121,4218.599121,5837508
2015-06-08 00:00:00+00:00,4330.415527,4506.698242,4712.483887,4444.962891,4444.962891,5654847
2015-06-09 00:00:00+00:00,4330.415527,4506.698242,4609.59082,4362.648438,4547.855469,5255080
2015-06-10 00:00:00+00:00,4330.415527,4506.698242,4506.698242,4342.070313,4444.962891,4748371
2015-06-11 00:00:00+00:00,4251.321777,4424.384277,4650.748047,4424.384277,4486.119629,3925986
2015-06-12 00:00:00+00:00,4211.774414,4383.227051,4506.698242,4342.070313,4444.962891,2989580
2015-06-15 00:00:00+00:00,4310.64209,4486.119629,4506.698242,4383.227051,4383.227051,4757163
2015-06-16 00:00:00+00:00,4231.547852,4403.805664,4630.169434,4403.805664,4527.276855,4177307
2015-06-17 00:00:00+00:00,4192.000488,4362.648438,4424.384277,4300.913086,4362.648438,2208925
2015-06-18 00:00:00+00:00,4251.321777,4424.384277,4506.698242,4362.648438,4362.648438,3024466
2015-06-19 00:00:00+00:00,4290.868652,4465.541504,4527.276855,4424.384277,4444.962891,1873859
2015-06-22 00:00:00+00:00,4330.415527,4506.698242,4568.434082,4424.384277,4424.384277,4416861
2015-06-23 00:00:00+00:00,4310.64209,4486.119629,4568.434082,4486.119629,4506.698242,3559915
2015-06-24 00:00:00+00:00,4231.547852,4403.805664,4527.276855,4403.805664,4527.276855,3127251
2015-06-25 00:00:00+00:00,4271.095215,4444.962891,4835.955078,4403.805664,4733.062012,2896419
2015-06-26 00:00:00+00:00,4152.453613,4321.491699,4486.119629,4321.491699,4424.384277,4904252
2015-06-29 00:00:00+00:00,4112.90625,4280.334473,4321.491699,4218.599121,4300.913086,4170668
2015-06-30 00:00:00+00:00,4053.585693,4218.599121,4424.384277,4218.599121,4280.334473,4447227
2015-07-01 00:00:00+00:00,4093.132568,4259.755859,4300.913086,4218.599121,4239.177246,2470333
2015-07-02 00:00:00+00:00,4290.868652,4465.541504,4506.698242,4156.863281,4156.863281,6558686
2015-07-03 00:00:00+00:00,4409.510254,4589.012695,4671.32666,4486.119629,4486.119629,8557105
2015-07-06 00:00:00+00:00,4627.02002,4815.376465,4815.376465,4609.59082,4630.169434,12243558
2015-07-07 00:00:00+00:00,4666.566895,4856.533203,4980.004395,4691.905273,4815.376465,8526002
2015-07-08 00:00:00+00:00,4528.151855,4712.483887,4897.69043,4630.169434,4774.219238,7034186
2015-07-09 00:00:00+00:00,4488.604492,4671.32666,4712.483887,4609.59082,4650.748047,5599084
2015-07-10 00:00:00+00:00,4488.604492,4671.32666,4794.797852,4671.32666,4671.32666,3316129
2015-07-13 00:00:00+00:00,4508.378418,4691.905273,4753.640625,4650.748047,4671.32666,2961831
2015-07-14 00:00:00+00:00,4587.472656,4774.219238,4856.533203,4712.483887,4712.483887,11711249
2015-07-15 00:00:00+00:00,4468.831055,4650.748047,4815.376465,4650.748047,4815.376465,5630460
2015-07-16 00:00:00+00:00,4449.057129,4630.169434,4650.748047,4547.855469,4630.169434,3619756
2015-07-17 00:00:00+00:00,4350.189453,4527.276855,4630.169434,4527.276855,4609.59082,3615261
2015-07-20 00:00:00+00:00,4310.64209,4486.119629,4506.698242,4362.648438,4506.698242,5779003
2015-07-21 00:00:00+00:00,4192.000488,4362.648438,4506.698242,4342.070313,4424.384277,3278000
2015-07-22 00:00:00+00:00,4449.057129,4630.169434,4794.797852,4321.491699,4794.797852,2555576
2015-07-23 00:00:00+00:00,4310.64209,4486.119629,4671.32666,4486.119629,4671.32666,4337058
2015-07-24 00:00:00+00:00,4330.415527,4506.698242,4589.012695,4465.541504,4486.119629,1175473
2015-07-27 00:00:00+00:00,4350.189453,4527.276855,4589.012695,4506.698242,4589.012695,2613586
2015-07-28 00:00:00+00:00,4330.415527,4506.698242,4980.004395,4444.962891,4630.169434,2994425
2015-07-29 00:00:00+00:00,4290.868652,4465.541504,4527.276855,4465.541504,4465.541504,1623971
2015-07-30 00:00:00+00:00,4290.868652,4465.541504,4527.276855,4424.384277,4444.962891,1646614
2015-07-31 00:00:00+00:00,4271.095215,4444.962891,4486.119629,4444.962891,4486.119629,1662542
2015-08-03 00:00:00+00:00,4112.90625,4280.334473,4444.962891,4218.599121,4444.962891,3623908
2015-08-04 00:00:00+00:00,4073.358887,4239.177246,4321.491699,4239.177246,4321.491699,2114407
2015-08-05 00:00:00+00:00,4132.680176,4300.913086,4300.913086,4239.177246,4239.177246,1401654
2015-08-06 00:00:00+00:00,4053.585693,4218.599121,4321.491699,4218.599121,4321.491699,958965
2015-08-07 00:00:00+00:00,4053.585693,4218.599121,4280.334473,4198.020508,4218.599121,1072303
2015-08-10 00:00:00+00:00,4192.000488,4362.648438,4362.648438,4177.441895,4218.599121,1397151
2015-08-11 00:00:00+00:00,4132.680176,4300.913086,4444.962891,4300.913086,4383.227051,1503995
2015-08-12 00:00:00+00:00,4053.585693,4218.599121,4362.648438,4198.020508,4300.913086,2414354
2015-08-13 00:00:00+00:00,3974.491211,4136.284668,4218.599121,4115.706055,4198.020508,2683022
2015-08-14 00:00:00+00:00,3915.170654,4074.549316,4136.284668,4053.970703,4136.284668,3753341
2015-08-17 00:00:00+00:00,3697.660889,3848.185303,4074.549316,3827.606934,4074.549316,5470604
2015-08-18 00:00:00+00:00,3756.981689,3909.920898,3930.499512,3745.292725,3827.606934,2534867
2015-08-19 00:00:00+00:00,3796.529053,3951.078125,4012.813721,3848.185303,3909.920898,1762677
2015-08-20 00:00:00+00:00,3737.208252,3889.342529,3992.235107,3889.342529,3992.235107,885595
2015-08-21 00:00:00+00:00,3737.208252,3889.342529,3889.342529,3765.871338,3868.763916,4139572
2015-08-24 00:00:00+00:00,3381.283691,3518.928955,4259.755859,3518.928955,3992.235107,8084854
2015-08-25 00:00:00+00:00,3519.69873,3662.978516,3704.135742,3416.036133,3539.507324,3544497
2015-08-26 00:00:00+00:00,3638.340088,3786.449707,3807.02832,3662.978516,3704.135742,2747139
2015-08-27 00:00:00+00:00,3677.887451,3827.606934,3889.342529,3745.292725,3807.02832,1302136
2015-08-28 00:00:00+00:00,3717.43457,3868.763916,3868.763916,3807.02832,3827.606934,2720352
2015-08-31 00:00:00+00:00,3618.56665,3765.871338,3889.342529,3765.871338,3868.763916,906709
2015-09-01 00:00:00+00:00,3598.793213,3745.292725,3786.449707,3704.135742,3786.449707,1066127
2015-09-03 00:00:00+00:00,3579.019531,3724.714111,3786.449707,3704.135742,3745.292725,958237
2015-09-04 00:00:00+00:00,3539.472412,3683.557129,3745.292725,3662.978516,3662.978516,631038
2015-09-07 00:00:00+00:00,3579.019531,3724.714111,3765.871338,3683.557129,3683.557129,683974
2015-09-08 00:00:00+00:00,3756.981689,3909.920898,3909.920898,3704.135742,3724.714111,1466585
2015-09-09 00:00:00+00:00,3855.849854,4012.813721,4012.813721,3930.499512,3930.499512,3415283
2015-09-10 00:00:00+00:00,3796.529053,3951.078125,4012.813721,3868.763916,3951.078125,1263668
2015-09-11 00:00:00+00:00,3756.981689,3909.920898,3971.656494,3889.342529,3951.078125,784469
2015-09-14 00:00:00+00:00,3737.208252,3889.342529,3992.235107,3848.185303,3930.499512,582171
2015-09-15 00:00:00+00:00,3697.660889,3848.185303,3909.920898,3807.02832,3909.920898,745816
2015-09-16 00:00:00+00:00,3697.660889,3848.185303,3868.763916,3807.02832,3807.02832,465799
2015-09-17 00:00:00+00:00,3776.755371,3930.499512,3992.235107,3868.763916,3889.342529,3149355
2015-09-18 00:00:00+00:00,3816.30249,3971.656494,4012.813721,3930.499512,3971.656494,1409768
2015-09-21 00:00:00+00:00,3816.30249,3971.656494,3992.235107,3951.078125,3971.656494,676724
2015-09-22 00:00:00+00:00,3796.529053,3951.078125,4012.813721,3951.078125,3971.656494,1468471
2015-09-23 00:00:00+00:00,3816.30249,3971.656494,3992.235107,3909.920898,3992.235107,1009453
2015-09-24 00:00:00+00:00,3855.849854,4012.813721,4198.020508,3951.078125,3971.656494,4808041
2015-09-25 00:00:00+00:00,3895.396973,4053.970703,4053.970703,3992.235107,4012.813721,1565905
2015-09-28 00:00:00+00:00,3816.30249,3971.656494,4095.127686,3971.656494,4053.970703,1288420
2015-09-29 00:00:00+00:00,3836.076172,3992.235107,4012.813721,3868.763916,3951.078125,1599460
2015-09-30 00:00:00+00:00,3836.076172,3992.235107,4033.39209,3992.235107,4012.813721,600853
2015-10-01 00:00:00+00:00,3836.076172,3992.235107,4012.813721,3601.24292,3971.656494,1104872
2015-10-02 00:00:00+00:00,3855.849854,4012.813721,4012.813721,3992.235107,3992.235107,771216
2015-10-05 00:00:00+00:00,3875.623291,4033.39209,4033.39209,3971.656494,4012.813721,1070055
2015-10-06 00:00:00+00:00,3994.264893,4156.863281,4198.020508,4053.970703,4053.970703,4350713
2015-10-07 00:00:00+00:00,3934.944092,4095.127686,4198.020508,4095.127686,4198.020508,914160
2015-10-08 00:00:00+00:00,3994.264893,4156.863281,4259.755859,4074.549316,4074.549316,2632767
2015-10-09 00:00:00+00:00,4073.358887,4239.177246,4259.755859,4198.020508,4218.599121,2807635
2015-10-12 00:00:00+00:00,4132.680176,4300.913086,4300.913086,4218.599121,4259.755859,2429077
2015-10-13 00:00:00+00:00,4112.90625,4280.334473,4280.334473,4239.177246,4259.755859,1120887
2015-10-14 00:00:00+00:00,4112.90625,4280.334473,4280.334473,4218.599121,4259.755859,1442783
2015-10-15 00:00:00+00:00,4112.90625,4280.334473,4300.913086,4218.599121,4239.177246,1803756
2015-10-16 00:00:00+00:00,4093.132568,4259.755859,4321.491699,4259.755859,4300.913086,2097551
2015-10-19 00:00:00+00:00,4093.132568,4259.755859,4300.913086,4177.441895,4177.441895,868783
2015-10-20 00:00:00+00:00,4073.358887,4239.177246,4280.334473,4198.020508,4259.755859,728482
2015-10-21 00:00:00+00:00,4053.585693,4218.599121,4280.334473,4218.599121,4239.177246,1370931
2015-10-22 00:00:00+00:00,4112.90625,4280.334473,4280.334473,4198.020508,4198.020508,856286
2015-10-23 00:00:00+00:00,4112.90625,4280.334473,4300.913086,4259.755859,4280.334473,852749
2015-10-26 00:00:00+00:00,4132.680176,4300.913086,4321.491699,4280.334473,4280.334473,1200163
2015-10-27 00:00:00+00:00,4132.680176,4300.913086,4300.913086,4239.177246,4259.755859,351927
2015-10-28 00:00:00+00:00,4073.358887,4239.177246,4280.334473,4239.177246,4239.177246,379970
2015-10-29 00:00:00+00:00,4112.90625,4280.334473,4280.334473,4239.177246,4259.755859,996075
2015-10-30 00:00:00+00:00,4112.90625,4280.334473,4321.491699,4259.755859,4259.755859,814925
2015-11-02 00:00:00+00:00,4073.358887,4239.177246,4280.334473,4198.020508,4280.334473,239323
2015-11-03 00:00:00+00:00,4073.358887,4239.177246,4259.755859,4198.020508,4198.020508,615929
2015-11-04 00:00:00+00:00,4033.812256,4198.020508,4259.755859,4198.020508,4259.755859,555277
2015-11-05 00:00:00+00:00,4053.585693,4218.599121,4239.177246,4198.020508,4198.020508,635146
2015-11-06 00:00:00+00:00,4073.358887,4239.177246,4259.755859,4156.863281,4239.177246,293902
2015-11-09 00:00:00+00:00,4033.812256,4198.020508,4259.755859,4198.020508,4259.755859,305580
2015-11-10 00:00:00+00:00,3994.264893,4156.863281,4424.384277,4156.863281,4424.384277,4420545
2015-11-11 00:00:00+00:00,3934.944092,4095.127686,4177.441895,4095.127686,4177.441895,307879
2015-11-12 00:00:00+00:00,4014.038574,4177.441895,4177.441895,4095.127686,4115.706055,934097
2015-11-13 00:00:00+00:00,4053.585693,4218.599121,4218.599121,4156.863281,4177.441895,4564728
2015-11-16 00:00:00+00:00,3994.264893,4156.863281,4198.020508,4115.706055,4136.284668,888478
2015-11-17 00:00:00+00:00,3974.491211,4136.284668,4177.441895,4115.706055,4115.706055,508608
2015-11-18 00:00:00+00:00,3994.264893,4156.863281,4156.863281,4115.706055,4136.284668,515688
2015-11-19 00:00:00+00:00,3974.491211,4136.284668,4156.863281,4115.706055,4136.284668,727001
2015-11-20 00:00:00+00:00,3954.717529,4115.706055,4136.284668,4115.706055,4136.284668,256993
2015-11-23 00:00:00+00:00,3934.944092,4095.127686,4115.706055,4074.549316,4115.706055,670766
2015-11-24 00:00:00+00:00,3875.623291,4033.39209,4136.284668,3704.135742,3704.135742,508220
2015-11-25 00:00:00+00:00,3875.623291,4033.39209,4095.127686,3971.656494,3992.235107,2128308
2015-11-26 00:00:00+00:00,3875.623291,4033.39209,4074.549316,4012.813721,4012.813721,607872
2015-11-27 00:00:00+00:00,3836.076172,3992.235107,4074.549316,3992.235107,4053.970703,774889
2015-11-30 00:00:00+00:00,3836.076172,3992.235107,4053.970703,3909.920898,4053.970703,2019394
2015-12-01 00:00:00+00:00,3836.076172,3992.235107,4012.813721,3930.499512,4012.813721,344801
2015-12-02 00:00:00+00:00,3855.849854,4012.813721,4012.813721,3971.656494,4012.813721,854757
2015-12-03 00:00:00+00:00,3836.076172,3992.235107,4033.39209,3992.235107,3992.235107,585068
2015-12-04 00:00:00+00:00,3836.076172,3992.235107,4012.813721,3951.078125,3992.235107,454470
2015-12-07 00:00:00+00:00,3836.076172,3992.235107,4012.813721,3992.235107,3992.235107,516422
2015-12-08 00:00:00+00:00,3875.623291,4033.39209,4033.39209,3951.078125,3992.235107,965147
2015-12-09 00:00:00+00:00,3875.623291,4033.39209,4033.39209,3992.235107,3992.235107,94909
2015-12-10 00:00:00+00:00,3816.30249,3971.656494,4012.813721,3951.078125,4012.813721,262277
